from,to,cost
52,146,9315.2
52,118,5068.9
52,117,8590.7
52,115,8274.1
52,122,5642.6
52,83,6986.2
52,9,9672.2
52,104,9845.4
52,205,7145.1
52,140,9863.6
52,43,9850.8
52,36,6814.1
52,145,9840.5
52,149,9277.9
52,176,5411.4
52,156,5068.8
52,99,7193.0
52,31,5341.9
52,68,6611.9
52,158,8468.6
52,190,4426.7
52,131,9023.1
52,77,10254.9
52,10,4430.5
52,89,10637.4
52,40,5757.0
52,175,7849.1
52,164,816.9
52,141,2466.7
52,137,5910.1
52,47,4121.4
52,32,9815.8
52,19,10182.6
52,20,8558.5
52,22,7748.7
52,82,9296.6
52,81,7379.3
52,63,5713.6
52,60,5747.2
52,113,5348.6
52,0,8907.3
52,67,6072.9
52,142,10383.6
52,61,9796.1
52,199,9808.4
69,103,9270.3
69,102,8739.6
69,70,7562.7
69,71,9793.4
69,72,8019.9
69,73,4944.0
69,52,3316.4
69,69,0.0
69,75,1689.3
69,76,6685.5
69,146,5897.4
69,148,9665.4
69,180,10236.3
69,118,8385.5
69,122,8501.0
69,83,8666.9
69,9,6254.4
69,104,6427.7
69,34,8190.2
69,186,9838.1
69,205,10324.7
69,43,6680.2
69,36,10130.6
69,176,8286.2
69,156,7980.3
69,99,9534.6
69,31,8216.7
69,68,9928.5
69,130,7755.8
69,158,5050.9
69,190,7572.3
69,131,5605.4
69,77,6871.0
69,151,9216.1
69,10,7351.8
69,84,10603.0
69,88,9528.1
69,89,7253.5
69,40,8668.5
69,164,4133.4
69,141,5783.3
69,137,2492.3
69,47,703.7
69,82,5878.8
69,81,3961.6
69,63,2295.8
69,60,2329.5
69,113,8522.2
69,41,9234.6
69,197,8776.6
69,204,8673.7
69,172,8235.6
69,86,8870.5
69,67,9389.5
75,102,10371.8
75,70,9195.0
75,72,9655.6
75,73,6576.2
75,52,4948.7
75,69,8366.5
75,75,0.0
75,76,4996.0
75,146,4208.0
75,148,7976.0
75,180,8546.9
75,181,10162.1
75,118,10017.7
75,122,9888.0
75,83,10047.2
75,9,4565.0
75,104,4738.3
75,34,6500.7
75,186,8148.7
75,182,10256.5
75,43,5166.1
75,176,9673.2
75,156,9436.0
75,99,10915.0
75,31,9603.7
75,130,6066.3
75,158,3361.4
75,190,9208.0
75,131,3915.9
75,77,5181.6
75,151,7526.6
75,14,9393.4
75,10,8848.2
75,84,8913.6
75,88,7838.7
75,89,5564.1
75,40,10124.3
75,164,5765.7
75,141,7415.5
75,137,4124.6
75,47,5674.4
75,82,4189.4
75,81,2272.2
75,63,606.4
75,60,640.0
75,113,10018.7
75,41,7545.1
75,100,10409.2
75,197,7087.1
75,204,6984.3
75,172,6546.2
75,86,7181.0
75,87,9774.4
76,103,9221.0
76,102,8690.3
76,70,7513.4
76,71,9747.6
76,72,7974.0
76,73,4894.7
76,52,3267.1
76,69,6684.9
76,75,5057.6
76,76,0.0
76,146,6031.1
76,148,9799.1
76,118,8336.2
76,122,8558.1
76,83,8748.8
76,9,6388.1
76,104,6561.4
76,34,8323.9
76,186,9971.8
76,205,10278.8
76,43,6634.4
76,36,10081.3
76,176,8337.1
76,156,8004.7
76,99,9616.6
76,31,8267.6
76,68,9879.2
76,130,7889.4
76,158,5184.5
76,190,7526.5
76,131,5739.0
76,77,7004.7
76,151,9349.8
76,10,7376.2
76,84,10736.7
76,88,9661.8
76,89,7387.2
76,40,8692.9
76,164,4084.1
76,141,5733.9
76,137,2443.0
76,47,4071.9
76,82,6012.5
76,81,4095.3
76,63,2429.5
76,60,2463.1
76,113,8546.6
76,41,9368.2
76,197,8910.3
76,204,8807.4
76,172,8369.3
76,86,9004.1
76,67,9340.1
146,52,9397.0
146,76,6136.4
146,146,0.0
146,148,3767.9
146,150,6975.1
146,180,4338.8
146,181,5954.1
146,9,5947.5
146,104,5971.0
146,34,6057.8
146,186,7705.7
146,182,9813.6
146,43,4547.8
146,130,4032.0
146,158,8012.6
146,131,8567.1
146,77,4565.7
146,151,6924.7
146,14,8950.4
146,84,8031.1
146,88,6956.3
146,89,5121.2
146,164,10213.9
146,137,8572.9
146,47,10201.8
146,82,5329.8
146,81,6923.3
146,63,8559.4
146,60,8593.0
146,41,3337.1
146,100,6201.2
146,197,2879.1
146,204,2776.3
146,172,2338.2
146,86,2973.0
146,87,5566.4
148,73,9234.1
148,52,7606.5
148,75,9397.0
148,76,4346.0
148,146,5213.2
148,148,0.0
148,150,9179.0
148,180,6542.8
148,181,8158.0
148,9,6130.9
148,104,4180.6
148,34,6061.0
148,186,7709.0
148,182,9816.8
148,43,2757.3
148,130,2241.5
148,158,6222.1
148,131,6776.6
148,77,4749.0
148,151,7089.3
148,14,8953.7
148,84,8626.0
148,88,7551.1
148,89,5124.4
148,164,8423.5
148,141,10073.3
148,137,6782.4
148,47,8411.3
148,82,3539.3
148,81,5132.9
148,63,6768.9
148,60,6802.5
148,41,1546.6
148,100,8405.1
148,197,1088.7
148,204,4980.2
148,172,4542.1
148,86,5176.9
148,87,7770.3
150,52,10230.4
150,76,6969.8
150,146,6784.9
150,148,2623.8
150,150,0.0
150,180,3431.9
150,181,5047.2
150,9,7135.2
150,104,6804.4
150,34,7245.5
150,186,7801.9
150,182,9909.8
150,43,5381.2
150,130,4865.4
150,158,8846.0
150,131,9400.5
150,77,5753.4
150,151,6611.2
150,14,8813.5
150,84,7717.6
150,88,6642.8
150,89,6308.9
150,137,9406.3
150,82,6163.2
150,81,7756.7
150,63,9392.8
150,60,9426.4
150,41,4170.5
150,100,1851.3
150,197,3712.5
150,204,3963.9
150,172,7166.0
150,86,7800.8
150,87,1216.5
180,146,9893.4
180,148,6008.1
180,150,3384.2
180,180,0.0
180,181,1615.2
180,9,10243.7
180,104,10188.7
180,186,10209.8
180,43,8765.4
180,130,8249.6
180,77,8861.8
180,151,9019.0
180,84,10125.5
180,88,9050.6
180,89,9417.3
180,82,9547.4
180,41,7554.7
180,100,5235.5
180,197,7096.8
180,204,7072.4
180,87,4600.7
181,148,7659.8
181,150,5036.0
181,180,8464.8
181,181,0.0
181,43,10417.2
181,130,9901.4
181,88,10566.9
181,89,11069.1
181,41,9206.5
181,100,6887.3
181,197,8748.5
181,204,8724.2
181,87,6252.5
118,25,10855.0
118,159,9887.8
118,155,9313.9
118,127,8886.8
118,97,9722.5
118,96,7502.9
118,94,9637.5
118,98,6368.7
118,103,5468.1
118,102,5692.5
118,70,7931.0
118,71,5725.8
118,72,4988.6
118,73,9861.2
118,69,8283.9
118,75,9869.3
118,118,0.0
118,117,3529.8
118,116,6259.5
118,115,3205.1
118,24,8394.9
118,169,9075.4
118,168,9858.9
118,122,8773.8
118,83,10063.8
118,120,10110.0
118,125,7738.2
118,205,6257.0
118,37,5962.6
118,95,8444.5
118,140,4794.7
118,143,7944.3
118,194,7416.1
118,36,1745.1
118,145,4771.6
118,176,7890.5
118,156,6538.5
118,99,10270.6
118,31,7561.0
118,119,9221.0
118,68,5715.0
118,190,4541.1
118,57,8242.5
118,74,8855.5
118,10,5650.3
118,40,7397.7
118,175,5780.9
118,164,9050.6
118,141,7332.9
118,47,8883.6
118,206,8611.2
118,32,7097.6
118,19,7111.2
118,20,5840.3
118,22,5030.5
118,39,7924.7
118,113,6615.8
118,0,3838.3
118,67,1003.9
118,142,5314.6
118,13,7007.4
118,111,7021.2
118,42,7479.5
118,61,4735.2
118,54,6177.1
118,199,4739.4
117,159,10112.9
117,155,9539.1
117,127,9112.0
117,97,9947.7
117,96,7728.0
117,94,9862.6
117,98,4518.2
117,103,3617.6
117,102,3236.3
117,70,5236.5
117,71,3875.2
117,72,1894.7
117,73,6873.6
117,52,8506.5
117,69,5190.0
117,75,6879.4
117,118,2082.0
117,117,0.0
117,116,7988.8
117,115,4934.4
117,24,10124.2
117,122,6270.1
117,83,7445.1
117,125,9467.5
117,205,4406.5
117,37,7691.9
117,95,10173.8
117,140,6442.2
117,143,9673.6
117,194,9010.2
117,36,3474.4
117,145,6500.9
117,149,9706.2
117,176,5196.0
117,156,3844.0
117,99,7621.3
117,31,4866.5
117,119,9446.2
117,68,3864.4
117,158,10240.9
117,190,2084.9
117,57,8467.6
117,74,9080.6
117,10,2861.8
117,40,4703.2
117,175,4723.0
117,164,6063.1
117,141,4239.0
117,137,7682.4
117,47,5893.7
117,206,8836.3
117,32,7022.6
117,19,7336.4
117,20,5765.3
117,22,4955.5
117,39,8149.9
117,81,9151.7
117,63,7485.9
117,60,7519.5
117,113,3521.9
117,0,5567.6
117,67,2733.2
117,142,7043.9
117,13,8736.7
117,111,8750.5
117,42,9208.8
117,61,1205.4
117,54,7906.3
117,199,6387.0
116,53,10067.5
116,25,10448.1
116,159,9953.9
116,155,9380.1
116,127,8953.0
116,97,9788.7
116,96,7569.0
116,94,9703.6
116,98,6617.7
116,103,5717.1
116,102,5941.4
116,70,8204.6
116,71,5974.7
116,72,4862.8
116,73,9841.7
116,69,8158.1
116,75,9847.5
116,118,4928.8
116,117,2968.0
116,116,0.0
116,115,3080.2
116,114,10438.7
116,24,7988.0
116,169,8668.4
116,168,9452.0
116,173,10678.6
116,122,9171.8
116,120,9703.1
116,125,7331.3
116,205,6506.0
116,37,5555.7
116,95,8037.6
116,140,1398.7
116,143,7537.4
116,194,6601.5
116,36,5223.7
116,145,4364.7
116,176,8164.1
116,156,6812.1
116,99,10589.4
116,31,7834.6
116,119,9287.2
116,68,5963.9
116,190,4790.0
116,57,8308.6
116,74,8921.6
116,10,5829.9
116,40,7671.3
116,175,5847.1
116,164,9031.2
116,141,7207.1
116,47,8861.8
116,206,8677.3
116,32,7163.8
116,19,7177.4
116,20,5906.5
116,22,5096.7
116,39,7990.9
116,63,10454.0
116,113,6490.0
116,0,3431.4
116,67,4482.5
116,142,4907.7
116,13,6600.5
116,111,6614.2
116,42,7072.6
116,61,4173.5
116,54,5770.1
116,58,10229.1
116,62,10593.4
116,199,1343.5
115,53,7269.2
115,139,8893.4
115,25,7649.8
115,112,8512.1
115,96,9534.6
115,98,8859.7
115,103,7959.1
115,102,8995.9
115,71,8216.8
115,72,7917.2
115,118,7983.3
115,117,6022.5
115,116,3054.3
115,115,0.0
115,114,7664.2
115,24,5189.7
115,169,5870.2
115,167,9443.6
115,168,6653.7
115,173,7880.4
115,171,8207.5
115,202,9837.5
115,120,6904.8
115,125,4533.1
115,205,8748.0
115,37,2757.5
115,95,5239.3
115,140,4453.2
115,143,4739.1
115,129,10274.5
115,194,7975.4
115,36,8278.1
115,145,1566.4
115,109,10731.1
115,51,8503.0
115,132,10362.5
115,156,9866.5
115,119,11252.7
115,68,8206.0
115,190,7844.5
115,57,10274.2
115,74,10887.2
115,10,8884.4
115,40,10725.7
115,175,7812.6
115,141,10261.6
115,32,9129.3
115,19,9142.9
115,20,7872.0
115,22,7062.2
115,39,9956.4
115,113,9544.4
115,0,633.2
115,67,7536.9
115,142,2109.4
115,13,3802.2
115,111,3816.0
115,42,4274.3
115,61,7227.9
115,54,2971.9
115,58,7454.5
115,179,10023.0
115,62,7795.1
115,199,4397.9
114,53,7687.4
114,139,9311.5
114,25,8068.0
114,112,8930.3
114,96,9790.3
114,98,9115.4
114,103,8214.9
114,102,8940.5
114,71,8472.5
114,72,7861.9
114,118,7927.9
114,117,5967.1
114,116,2999.0
114,115,5927.5
114,114,0.0
114,24,5607.9
114,169,6288.3
114,167,9861.7
114,168,7071.9
114,173,8298.5
114,171,8625.6
114,202,10255.7
114,120,7323.0
114,125,4951.2
114,205,9003.8
114,37,3175.6
114,95,5657.5
114,140,4397.8
114,143,1588.7
114,194,7967.1
114,36,8222.8
114,145,4580.8
114,51,8921.1
114,156,9811.1
114,68,8461.7
114,190,7789.1
114,10,8829.0
114,40,10670.3
114,175,8068.4
114,141,10206.2
114,32,9385.1
114,19,9398.7
114,20,8127.8
114,22,7318.0
114,39,10212.2
114,113,9489.1
114,0,3647.6
114,67,7481.6
114,142,2527.6
114,13,651.8
114,111,4234.1
114,42,4692.5
114,61,7172.5
114,54,3390.0
114,58,209.7
114,179,10441.2
114,62,8213.3
114,199,4342.6
24,53,2079.5
24,170,10127.3
24,56,9150.5
24,49,7580.4
24,139,6765.1
24,25,5979.8
24,112,4531.7
24,110,6268.3
24,117,9650.9
24,116,6682.8
24,115,9611.3
24,114,3683.8
24,24,0.0
24,169,680.5
24,167,4253.8
24,168,1464.0
24,173,2690.7
24,171,3017.8
24,202,4647.8
24,203,8720.7
24,78,8792.3
24,79,6974.2
24,106,6483.2
24,120,5234.8
24,125,2864.4
24,37,6859.4
24,95,3570.7
24,140,8081.7
24,143,5272.5
24,129,6271.7
24,147,7091.4
24,194,7009.6
24,145,8264.7
24,109,7537.9
24,51,5129.2
24,132,5172.8
24,108,5463.9
24,107,8905.9
24,55,5597.8
24,11,5552.2
24,183,7179.3
24,135,9376.3
24,123,7719.7
24,1,6725.5
24,2,8063.7
24,177,7441.0
24,27,6231.3
24,28,8644.3
24,92,6529.3
24,46,7315.5
24,7,7926.4
24,85,5647.3
24,0,7331.4
24,142,6211.4
24,13,4335.6
24,111,7918.0
24,42,6745.8
24,54,7073.9
24,58,3474.1
24,179,4833.3
24,153,10015.7
24,45,6840.2
24,44,10789.2
24,62,2605.4
24,199,8026.4
169,53,4436.5
169,56,10635.6
169,49,8754.6
169,139,8677.7
169,25,8776.3
169,112,8070.0
169,110,5590.9
169,116,10221.1
169,114,7222.1
169,24,8354.5
169,169,0.0
169,167,3909.2
169,168,786.6
169,173,2013.3
169,171,2340.4
169,201,9684.6
169,202,3970.4
169,203,8043.3
169,78,8156.2
169,79,6296.9
169,106,5805.8
169,120,8031.3
169,125,6402.8
169,37,10397.8
169,95,7109.0
169,143,8810.8
169,129,7628.6
169,147,8448.3
169,194,10449.0
169,109,9450.5
169,51,7925.7
169,132,4495.4
169,108,4786.5
169,107,8228.5
169,55,4920.4
169,11,4874.8
169,183,8353.5
169,135,10558.5
169,123,9016.2
169,1,7899.7
169,2,7427.6
169,177,8615.3
169,27,5553.9
169,28,8296.0
169,92,5851.9
169,46,6638.1
169,7,7249.0
169,85,4969.9
169,50,10475.7
169,126,10148.3
169,189,10488.3
169,142,9749.7
169,13,7873.9
169,42,10284.1
169,54,10612.2
169,58,7012.4
169,179,4155.9
169,153,9338.3
169,45,6162.9
169,44,10111.8
169,62,6143.7
167,53,527.1
167,56,9489.8
167,49,8666.9
167,139,6853.7
167,25,5610.2
167,112,4160.6
167,110,8041.6
167,117,9279.9
167,116,6311.8
167,115,9240.3
167,114,3312.7
167,24,4489.9
167,169,2769.5
167,167,0.0
167,168,3304.7
167,173,4463.9
167,171,4791.0
167,202,6421.1
167,203,10493.9
167,78,9891.8
167,79,8747.5
167,106,8153.6
167,120,4865.2
167,125,2493.4
167,37,6488.4
167,95,3199.7
167,140,7710.6
167,143,4901.5
167,129,7118.8
167,147,7938.4
167,194,6638.6
167,145,7893.6
167,109,8214.6
167,51,5904.9
167,132,6946.1
167,108,7049.3
167,107,10175.5
167,55,7268.3
167,11,7177.6
167,183,8265.7
167,135,10119.9
167,123,8713.1
167,1,7811.9
167,2,9163.3
167,177,8527.5
167,27,8004.5
167,28,9730.7
167,92,8154.8
167,46,8986.0
167,7,9196.0
167,85,7420.5
167,0,6960.4
167,142,5840.4
167,13,3964.6
167,111,7546.9
167,42,6374.8
167,54,6702.8
167,58,3103.0
167,179,6606.6
167,45,8613.5
167,62,2234.4
167,199,7655.4
168,53,3649.7
168,170,10514.7
168,56,9848.8
168,49,7967.8
168,139,7890.9
168,25,7989.6
168,112,7283.2
168,110,4804.2
168,116,9434.4
168,114,6435.3
168,24,7567.7
168,169,5280.7
168,167,3122.4
168,168,0.0
168,173,1226.5
168,171,1553.6
168,201,8897.8
168,202,3183.6
168,203,7256.5
168,78,7369.4
168,79,5510.1
168,106,5019.0
168,120,7244.5
168,125,5616.0
168,37,9611.0
168,95,6322.3
168,140,10833.2
168,143,8024.0
168,129,6841.9
168,147,7661.5
168,194,9662.3
168,109,8663.7
168,51,7138.9
168,132,3708.7
168,108,3999.7
168,107,7441.7
168,55,4133.6
168,11,4088.0
168,183,7566.7
168,135,9771.7
168,123,8229.5
168,1,7112.9
168,2,6640.9
168,177,7828.5
168,27,4767.1
168,28,7509.2
168,92,5065.1
168,46,5851.4
168,66,10052.2
168,7,6462.2
168,85,4183.1
168,21,9978.9
168,50,9688.9
168,126,9361.5
168,189,9701.5
168,0,10083.0
168,142,8962.9
168,13,7087.1
168,42,9497.3
168,54,9825.4
168,58,6225.6
168,179,3369.1
168,153,8551.5
168,45,5376.1
168,44,9325.0
168,62,5356.9
168,199,10778.0
173,53,5413.1
173,49,7777.0
173,139,8882.6
173,25,8981.3
173,112,9046.6
173,110,3577.5
173,114,8198.7
173,24,8559.4
173,169,7210.4
173,167,4885.8
173,168,6171.1
173,173,0.0
173,171,327.0
173,201,7671.2
173,202,1957.0
173,203,6029.9
173,78,6167.0
173,79,4283.5
173,106,5512.1
173,120,8236.2
173,125,7379.4
173,95,8085.6
173,143,9787.4
173,129,7833.6
173,147,8653.2
173,109,9655.4
173,51,8130.6
173,132,2482.0
173,108,2773.1
173,107,6215.1
173,55,4626.7
173,11,2861.4
173,183,7375.9
173,135,9580.9
173,123,8277.2
173,1,6928.1
173,2,5438.5
173,177,7643.7
173,27,3540.5
173,28,6532.8
173,92,3838.5
173,46,6146.3
173,7,5235.6
173,85,2956.5
173,64,9307.6
173,65,9463.4
173,50,9983.8
173,189,9996.4
173,13,8850.5
173,58,7989.0
173,179,2142.5
173,178,10110.6
173,153,7324.9
173,152,9490.3
173,45,4149.5
173,44,8098.4
173,62,7120.3
171,53,5086.1
171,170,9996.9
171,56,10513.5
171,49,7450.0
171,139,8555.6
171,25,8654.2
171,112,8719.6
171,110,3250.5
171,114,7871.7
171,24,8232.4
171,169,6883.4
171,167,4558.7
171,168,5844.1
171,173,5362.0
171,171,0.0
171,201,7344.2
171,202,1630.0
171,203,5702.9
171,78,5840.0
171,79,3956.5
171,106,5185.1
171,120,7909.2
171,125,7052.4
171,95,7758.6
171,143,9460.4
171,129,7506.5
171,147,8326.2
171,109,9328.4
171,51,7803.6
171,132,2155.0
171,108,2446.1
171,107,5888.1
171,55,4299.7
171,11,2534.4
171,183,7048.9
171,135,9253.9
171,123,7950.2
171,1,6601.1
171,2,5111.4
171,177,7316.7
171,27,3213.5
171,28,6205.8
171,92,3511.5
171,46,5819.2
171,7,4908.6
171,85,2629.5
171,64,8980.6
171,65,9136.3
171,21,9946.7
171,50,9656.8
171,126,10451.5
171,189,9669.4
171,30,10068.1
171,142,10399.3
171,13,8523.5
171,58,7662.0
171,179,1815.5
171,178,9783.5
171,153,6997.9
171,152,9163.3
171,45,3822.5
171,44,7771.4
171,62,6793.3
201,53,3474.8
201,56,10448.3
201,49,8567.4
201,139,8490.4
201,25,8557.9
201,112,7108.3
201,110,1639.3
201,116,9259.5
201,114,6260.4
201,24,7437.6
201,169,5363.2
201,167,2947.5
201,168,4232.9
201,173,3750.7
201,171,2322.2
201,201,0.0
201,202,3758.1
201,203,7830.9
201,78,7713.7
201,79,6084.5
201,106,5363.3
201,120,7812.9
201,125,5441.1
201,37,9436.1
201,95,6147.4
201,143,7849.2
201,129,7441.4
201,147,8261.0
201,194,9586.3
201,109,9263.3
201,51,7738.4
201,132,4283.1
201,108,4386.0
201,107,7865.4
201,55,4478.0
201,11,4514.3
201,183,8166.2
201,123,8829.0
201,1,7712.4
201,2,6985.2
201,177,8428.0
201,27,5341.5
201,28,7853.5
201,92,5491.5
201,46,6195.7
201,7,6885.9
201,85,4757.5
201,50,10033.2
201,126,9705.8
201,189,10045.8
201,0,9908.1
201,142,8788.1
201,13,6912.3
201,42,9322.5
201,54,9650.5
201,58,6050.7
201,179,3943.6
201,153,8975.3
201,45,5950.5
201,44,9899.4
201,62,5182.1
202,110,10735.0
202,201,9098.9
202,202,0.0
202,203,4072.7
202,132,9312.1
202,108,9930.6
202,11,9417.5
202,2,10987.1
202,27,9886.3
202,92,10394.7
202,7,10133.6
202,85,9302.3
202,179,9433.0
202,178,8153.4
202,152,7533.1
202,45,2192.3
202,44,6141.2
203,110,8919.6
203,167,10227.8
203,171,9602.5
203,201,7283.5
203,203,0.0
203,78,10190.3
203,79,9059.2
203,106,10252.9
203,132,7496.7
203,108,8115.2
203,107,9587.8
203,55,9367.5
203,11,7602.1
203,1,10723.2
203,2,9461.8
203,27,8316.2
203,28,9755.1
203,92,8579.3
203,7,8608.3
203,85,7732.3
203,64,8614.9
203,65,8944.2
203,35,10713.9
203,18,10485.2
203,29,10453.7
203,179,7694.4
203,178,6338.0
203,153,10697.7
203,152,5717.7
203,45,9714.4
203,44,4325.8
122,96,9429.1
122,98,6161.7
122,103,4849.8
122,102,4319.1
122,70,3142.2
122,71,5509.9
122,72,3909.2
122,73,6307.9
122,52,7943.2
122,69,4922.5
122,75,6316.1
122,118,3955.2
122,117,7435.2
122,115,7160.4
122,122,0.0
122,83,5538.5
122,205,6041.2
122,37,9917.9
122,140,8749.7
122,194,9767.3
122,36,5700.4
122,145,8726.8
122,149,7799.6
122,176,988.2
122,156,1937.3
122,99,5714.6
122,31,2959.8
122,68,5508.0
122,158,9580.8
122,190,3461.6
122,131,10135.3
122,77,9733.8
122,10,2647.8
122,89,10116.3
122,40,2608.9
122,175,6745.2
122,164,5497.3
122,141,3971.6
122,137,7119.0
122,47,5330.4
122,32,8711.8
122,19,9078.6
122,20,7454.5
122,22,6644.7
122,39,9892.1
122,82,10074.9
122,81,8491.5
122,63,6922.6
122,60,6956.2
122,113,3826.2
122,0,7793.6
122,67,4959.2
122,142,9269.8
122,61,8640.6
122,54,10132.3
122,199,8694.5
83,90,9821.8
83,96,10482.4
83,98,7215.0
83,103,5903.1
83,102,5372.4
83,70,4195.5
83,71,6563.2
83,72,4962.5
83,73,6494.3
83,52,8129.6
83,69,5117.5
83,75,6502.5
83,146,9611.5
83,118,5008.5
83,117,8488.5
83,115,8213.7
83,122,1053.3
83,83,0.0
83,9,9961.8
83,34,9899.1
83,205,7094.5
83,140,9803.0
83,194,9790.0
83,43,9980.5
83,36,6753.7
83,145,9780.1
83,149,6845.9
83,176,2041.5
83,156,2990.6
83,99,4760.9
83,31,2006.1
83,68,6561.3
83,130,9464.7
83,158,9716.7
83,190,4514.9
83,131,10271.2
83,77,8580.0
83,10,3701.1
83,89,8962.5
83,40,3662.2
83,175,7798.5
83,164,5683.7
83,141,4166.6
83,137,7305.5
83,47,5516.8
83,32,9765.2
83,19,10131.9
83,20,8507.8
83,22,7698.0
83,82,10210.8
83,81,8627.4
83,63,7109.0
83,60,7142.6
83,113,4879.5
83,0,8846.9
83,67,6012.5
83,142,10323.1
83,61,9693.9
83,199,9747.8
26,76,9361.0
26,146,8558.5
26,26,0.0
26,104,9074.5
26,43,7864.6
26,77,9642.9
26,89,10018.3
26,82,8554.3
26,81,10073.7
9,73,8605.1
9,52,6977.6
9,75,8768.1
9,76,3951.6
9,146,3202.0
9,148,6556.5
9,150,9338.7
9,180,7364.6
9,181,8732.2
9,9,0.0
9,104,3749.5
9,34,5629.9
9,186,7277.8
9,182,9385.7
9,43,2508.0
9,130,5202.6
9,158,5732.4
9,131,6286.9
9,77,4317.9
9,151,6658.2
9,14,8522.6
9,84,8092.0
9,88,7017.1
9,89,4693.3
9,59,10481.6
9,164,7794.6
9,141,9352.4
9,137,6153.5
9,47,7782.4
9,82,3145.0
9,81,4643.1
9,63,6136.5
9,60,6170.1
9,41,5936.9
9,100,8809.2
9,197,5478.9
9,204,5574.3
9,172,5540.2
9,86,6175.0
9,87,8174.4
104,76,7382.8
104,146,5823.9
104,148,7394.0
104,150,9952.6
104,180,7984.5
104,181,9176.2
104,83,9629.2
104,9,6174.2
104,104,0.0
104,34,1880.4
104,185,7958.1
104,186,3528.3
104,182,5636.2
104,8,7788.9
104,43,6192.8
104,99,10497.0
104,130,5677.0
104,158,9135.4
104,131,9689.9
104,77,4792.3
104,151,2908.7
104,14,4773.1
104,84,4445.4
104,88,3370.5
104,89,943.8
104,59,6732.1
104,137,9819.3
104,82,6576.2
104,81,8046.1
104,63,9773.9
104,60,9807.5
104,41,8323.2
104,100,9420.2
104,197,7865.2
104,204,7520.2
104,172,8162.1
104,86,8796.9
104,87,8785.4
34,76,8304.7
34,146,6474.4
34,148,8506.0
34,180,9096.5
34,181,10288.2
34,83,10437.3
34,9,6824.7
34,104,9786.9
34,34,0.0
34,185,6077.6
34,186,1647.8
34,182,3755.7
34,8,5908.4
34,43,6843.4
34,149,10548.3
34,130,6327.6
34,158,10057.3
34,131,10611.8
34,77,5442.9
34,151,3361.1
34,14,2892.5
34,84,5096.0
34,88,4021.1
34,89,5998.4
34,59,4851.6
34,82,7498.1
34,81,8968.0
34,63,10695.8
34,41,9147.4
34,100,10532.2
34,197,8689.4
34,204,8344.4
34,172,8812.7
34,86,9447.5
34,87,9897.4
185,52,9968.3
185,76,6707.8
185,146,4877.5
185,148,6909.0
185,150,9467.6
185,180,7499.5
185,181,8691.2
185,83,9450.6
185,9,5227.8
185,104,8190.0
185,34,5338.1
185,185,0.0
185,186,3614.5
185,182,5112.9
185,8,7265.6
185,43,5246.4
185,99,10318.4
185,130,4730.6
185,158,8460.3
185,131,9014.8
185,77,3845.9
185,151,1764.2
185,14,1295.6
185,84,3499.0
185,88,2424.1
185,89,4401.4
185,59,6208.8
185,137,9144.2
185,47,10358.0
185,82,5901.1
185,81,7371.1
185,63,9098.8
185,60,9132.4
185,41,7550.4
185,100,8935.2
185,197,7092.5
185,204,6747.4
185,172,7215.7
185,86,7850.5
185,87,8300.4
186,90,10296.9
186,146,9307.2
186,9,9657.5
186,34,9767.8
186,185,4429.7
186,186,0.0
186,182,2107.8
186,8,4260.5
186,43,9676.2
186,130,9160.4
186,77,8275.7
186,151,6193.9
186,14,5725.3
186,84,7928.7
186,88,6853.9
186,89,8831.2
186,59,3203.6
186,82,10330.9
186,204,11177.1
182,90,10517.9
182,185,5468.0
182,186,9082.5
182,182,0.0
182,8,5298.8
182,77,9313.9
182,151,7232.2
182,14,6763.6
182,84,8967.0
182,88,7892.1
182,89,9869.4
182,59,4241.9
38,33,3505.6
38,15,3401.4
38,17,4342.9
38,12,6695.8
38,174,4751.4
38,23,5114.0
38,124,5137.9
38,165,4864.9
38,170,6420.5
38,134,5340.8
38,133,5478.1
38,56,9847.0
38,49,6583.3
38,139,9576.4
38,5,2065.9
38,4,4643.5
38,3,2927.5
38,191,5221.7
38,192,3535.9
38,193,6468.0
38,195,5482.9
38,187,8482.4
38,188,5912.3
38,161,6417.6
38,160,7977.6
38,163,9822.0
38,162,7048.5
38,157,7557.6
38,159,9322.7
38,155,9380.3
38,154,8125.7
38,128,8556.9
38,97,9599.6
38,38,0.0
38,101,4848.4
38,129,7824.2
38,147,8643.9
38,48,4991.4
38,144,3858.5
38,80,5038.0
38,136,2174.5
38,184,5997.8
38,183,8621.8
38,135,6788.8
38,123,7494.1
38,1,7922.1
38,2,10162.4
38,177,8637.6
38,28,9683.2
38,7,10263.1
38,64,6019.3
38,65,5801.4
38,198,8834.1
38,16,2252.7
38,196,2964.0
38,138,1687.2
38,166,3020.0
38,29,7858.1
38,30,3947.3
38,91,2868.6
38,93,1774.9
38,6,2765.8
78,33,6405.0
78,15,5666.0
78,17,6216.6
78,12,8067.0
78,53,7303.8
78,174,9376.4
78,23,7652.8
78,124,9150.5
78,165,7403.6
78,170,4156.9
78,134,7598.9
78,133,5912.4
78,56,5393.5
78,49,1610.0
78,139,5072.7
78,25,8802.1
78,112,9255.9
78,110,8695.7
78,5,8601.1
78,4,6250.0
78,3,6243.0
78,191,6650.0
78,192,5806.7
78,193,7896.3
78,195,6923.9
78,187,8809.8
78,188,7353.3
78,161,7858.6
78,160,8305.0
